Provider,FraudRiskScore,WasteRiskScore,AbuseRiskScore,OverallFWAScore,FWARiskLevel,AnomalousClaims,MaximumClaimAnomalyScore,InvestigationPriorityScore,InvestigationPriority
PRV51295,0.034428194,0.1483135370344614,9.911047877249876,2.5320544506536993,Low,1,0.02642160575307595,5.7536002135740985,Low
PRV51296,0.945656,2.9234763578187786,10.77669460218119,3.897870740783912,Low,4,0.17279703079530706,10.625036613318246,Low
PRV51297,2.6652756,2.2868940167295775,16.354720836708843,5.993041500224839,Low,11,0.18337420717915764,12.556682595293363,Low
PRV51298,0.15274552,0.632253845949978,18.12434185964304,4.765521683952309,Low,11,0.10461466289553278,9.634030609354163,Low
PRV51299,0.59139216,0.10679434911110106,14.03486353826256,3.831110551574403,Low,8,0.09421655557560427,8.626990271611845,Low
PRV51300,11.734609,9.74166014248913,20.89809555362225,13.527243249131605,Low,12,0.2051472537313549,18.427892329437498,Low
PRV51301,10.85464,3.769055429283488,19.146979848502074,11.156328822955912,Low,13,0.2252512880973464,17.32179499401284,Low
PRV51302,1.8356934,6.300681133713056,15.160241879558914,6.283077433005492,Low,11,0.1787866872199657,12.639521245827332,Low
PRV51303,0.8423322,0.6610577553587261,19.398403536545118,5.436031415133325,Low,10,0.10980338953284041,10.212479046444848,Low
PRV51304,1.5076883,0.8159171654066557,13.376317312287542,4.301902761383693,Low,6,0.2050058536208451,11.805375680595743,Low
PRV51305,4.41264,11.68496942880698,22.227070736398208,10.684330088679836,Low,15,0.18636439764923174,16.026305897725614,Low
PRV51306,0.4969193,0.0,13.748152318022665,3.685497731571897,Low,3,0.005634039484843201,6.070097095776518,Low
PRV51307,0.6339573,1.3471966219636826,16.67475918264977,4.822467614359463,Low,5,0.05780491119715525,8.286469974156908,Low
PRV51308,1.102793,0.0,8.250481891562139,2.614016962033906,Low,6,0.03021953278560141,6.0447024494895025,Low
PRV51309,0.27613264,0.0,9.178873797998408,2.4327847711110064,Low,1,0.045929675117404645,6.1951951272460235,Low
PRV51311,1.3190092,0.5427756755451947,11.993128335513921,3.79348059518345,Low,3,0.09522843299063,8.492930864250093,Low
PRV51312,1.9903224,1.2313200826481787,15.66341669447096,5.218845370007629,Low,9,0.16499739600224883,11.479607696206745,Low
PRV51313,0.14714825,0.0,9.622949087098842,2.4793113975414647,Low,3,0.06797424767322058,6.858991508599189,Low
PRV51314,0.32277176,0.5174680745825638,11.478243569511323,3.1603137899440266,Low,2,0.04668064761171353,6.750985489961499,Low
PRV51315,0.7687484,2.5335027268970185,16.962437095066058,5.258359156788529,Low,3,0.10793836455367611,9.851327998934439,Low
PRV51316,0.075981684,0.0,31.69145119302931,7.960853640271878,Low,3,0.13378633743530144,12.420254287591156,Low
PRV51318,0.42744055,0.0,23.945539234860643,6.200105085666951,Low,3,0.0962636303430201,10.204688706832837,Low
PRV51322,0.10083252,0.0,10.020572536353702,2.5555593950461435,Low,0,-0.04419040381735895,3.8932737514203994,Low
PRV51323,0.8288243,1.8915557991091574,21.878835145895938,6.357009877097526,Low,6,0.1376080011218508,11.478222722747674,Low
PRV51324,1.9026356,0.0,9.451047308819534,3.3140796143752937,Low,3,0.06070084555250188,7.25277646294442,Low
PRV51325,0.14190584,20.05675535248892,22.14491023617799,10.621369319272517,Low,5,0.04944163849571748,12.126595310041436,Low
PRV51326,0.21152848,2.101495301401064,20.13404106414364,5.66464833141265,Low,6,0.0969610381552849,9.928676985020125,Low
PRV51327,0.34159216,0.576135749649916,16.708542888987072,4.491965741083006,Low,4,0.07081792654077956,8.36919553110021,Low
PRV51328,0.21113348,1.0248989656159404,12.924415142984316,3.5928952671860745,Low,0,-0.020915854033157155,5.229168984745428,Low
PRV51329,0.27256644,2.582477160573303,24.82677996683783,6.988597500713409,Low,7,0.05246293742291275,9.716500049756279,Low
PRV51330,0.096151836,2.4535013518051754,20.995967626480653,5.910443162679682,Low,2,0.01725624242103474,7.905198457559466,Low
PRV51331,0.77471125,0.4613797615278467,18.84913810545057,5.21498509237403,Low,0,-0.06294556422483577,5.263513194712795,Low
PRV51334,0.3358338,0.0,27.952073132899013,7.155935177183799,Low,2,0.09095031871006676,10.707722920657107,Low
PRV51335,0.34283555,0.0,15.054475038247148,3.935036532331715,Low,14,0.11403760358554416,9.380095568656747,Low
PRV51336,11.835318,4.424641330253098,10.117726058511053,9.553250653038205,Low,16,0.1999197948937358,15.61652807106407,Low
PRV51337,96.40437,6.280509529827112,12.569200497005282,52.91461409118075,Medium,47,0.22540875610309452,47.46947179755443,Medium
PRV51338,91.19269,0.5777264484568236,9.266231296043122,48.05733343026561,Medium,16,0.2118031843774869,42.88071392902054,Medium
PRV51340,0.14648616,0.0,8.101113368953866,2.098521423808138,Low,15,0.1037788654922076,7.8526162735908684,Low
PRV51341,0.031790864,0.0,7.625763800384863,1.9223363819574972,Low,9,0.10208116487581986,7.523735575686812,Low
PRV51342,70.48852,4.271489438605736,12.07599486584621,39.33112995672822,Medium,36,0.238789555532662,38.01628881613359,Low
PRV51344,0.3671787,0.4232904785505938,6.009633011211128,1.7918202265978782,Low,3,0.17981307688737125,9.307766051087452,Low
PRV51345,0.19244318,0.0,7.601399712424205,1.9965715166580493,Low,4,0.10508950413615459,7.520286194744777,Low
PRV51346,0.59786576,0.0,9.106791732490064,2.575630813285709,Low,26,0.1834745809747641,10.569809328971932,Low
PRV51347,99.24743,1.395483503046304,30.096536261783424,57.49671938822892,Medium,196,0.14370387570741505,52.53639377118744,Medium
PRV51348,12.230447,0.0,14.112048922786357,9.64323563844195,Low,22,0.19945002253997912,15.828284018397357,Low
PRV51349,4.527571,3.10079593310356,11.02141380798624,5.794338035934682,Low,7,0.19326774218806386,12.56940417491101,Low
PRV51350,11.532506,0.5853085039243131,9.29264484097112,8.235741330761211,Low,38,0.17986133752668843,14.759372499592384,Low
PRV51351,0.08994379,0.0,7.767282186263006,1.9867924410385889,Low,6,0.11694321522205775,7.877682499036304,Low
PRV51352,0.035603598,8.657130456567387,8.146243879739409,4.218645382956799,Low,1,0.030581893385807635,7.0432074888965275,Low
PRV51353,4.7987247,0.0,13.752151241371921,5.837400136011315,Low,6,0.1681094795781234,11.913591285953792,Low
PRV51354,0.15982738,17.72789930500743,16.6702073132899,8.67944034526056,Low,1,0.12318147218206443,12.591741309614163,Low
PRV51355,3.2518015,5.006586052302402,11.132918660828741,5.660776923674632,Low,17,0.1785215952178063,12.358039681133732,Low
PRV51356,10.942127,4.979006468415313,10.277018873408586,9.285069949347577,Low,19,0.24452294425240895,16.67787760728773,Low
PRV51357,94.2663,2.175748565627098,9.860542545802447,50.14222097121676,Medium,18,0.213698839441407,44.44348995112015,Medium
PRV51358,1.1248792,0.0,14.42592729237529,4.1689214435886655,Low,7,0.15323385641736464,10.382781655648836,Low
PRV51360,7.827603,0.0,11.679458680273193,6.833666101724182,Low,10,0.1906739721346966,13.309517644998667,Low
PRV51361,0.08965485,0.0,6.978415333023105,1.789431257245549,Low,2,0.08393839481926857,6.767467737231045,Low
PRV51362,6.3338304,12.235299306211981,8.910114120200918,8.453268534902175,Low,9,0.20862207937840083,14.886608609698907,Low
PRV51363,0.01584282,0.0,10.008851616558086,2.5101343139327197,Low,0,-0.027723877744849745,4.2928757728757585,Low
PRV51364,2.248779,0.0,13.024595545265447,4.380538415544573,Low,8,0.15227881001410393,10.53273831530139,Low
PRV51366,0.672771,0.0,7.254535510226081,2.150019366066652,Low,7,0.09877858495665437,7.542899489668992,Low
PRV51368,0.10039848,0.0,8.771243879739409,2.243010210380943,Low,0,-0.03398225228034679,3.9419283829640466,Low
PRV51369,99.53778,1.3447976071467722,41.20236385218297,60.40568074569181,High,217,0.135550608415269,54.922821096348706,Medium
PRV51371,8.509086,6.009700416311083,11.310697269161306,8.584642248974298,Low,13,0.16112492594331762,13.841594850449848,Low
PRV51376,0.14866139,0.0,8.652936445690647,2.2375648063961306,Low,4,0.09599522624045898,7.450724342938965,Low
PRV51377,2.6914039,2.147394736655718,6.742938548710016,3.568285254248538,Low,9,0.23034309715479495,12.036180105592463,Low
PRV51378,99.579926,2.539464228732989,24.814700997010007,56.62850407499043,Medium,110,0.20185699604310336,51.14344731596933,Medium
PRV51379,0.37476385,0.7969853933184232,6.601137625598436,2.0369126779279147,Low,3,0.17828372053547648,9.439263804365103,Low
PRV51380,0.40821183,0.9181390586951345,20.216702134442798,5.487816211923552,Low,4,0.17396453928862265,11.768585506190743,Low
PRV51382,0.059426382,0.0,7.697726146157893,1.9541447276314876,Low,2,0.0697775196248066,6.511772364110866,Low
PRV51383,2.7127948,2.5433977105612358,8.833563050068532,4.2006375805230425,Low,13,0.22927319366029597,12.55817933348257,Low
PRV51386,1.4637834,0.0,12.49734953276403,3.8562290748757304,Low,35,0.13313120933971268,10.388914069567,Low
PRV51387,3.6908872,6.174054399302886,14.375248191239724,6.9827692540123,Low,16,0.17762555468593444,13.233113686447528,Low
PRV51388,36.255695,6.0483434904668805,11.033800248401919,22.398383606225988,Low,22,0.2308549313128483,25.57965156800757,Low
PRV51389,7.3258905,4.779030749528482,12.143742994746583,7.893638706607096,Low,23,0.16567278362655502,13.745496153788595,Low
PRV51390,99.70171,0.8406238484721001,20.57356780823823,55.20440469518344,Medium,169,0.19656463892558762,51.59181813342102,Medium
PRV51391,13.320942,0.40692199635727283,9.802745537178613,9.212887845908385,Low,26,0.20343126224336683,15.738725935412482,Low
PRV51392,0.09406843,0.0,9.836967603777643,2.5062761161264766,Low,1,0.009865226177099284,5.301801767093635,Low
PRV51393,98.56918,6.788237832823429,22.586033044354252,56.62815939409911,Medium,107,0.2227220832985254,51.609304755880935,Medium
PRV51394,0.033346944,0.0,3.771243879739408,0.9594844417134832,Low,0,-0.032541811181242664,3.0811978543076877,Low
PRV51395,2.597605,0.0,8.438731639218226,3.408485404807303,Low,3,0.0710648257521056,7.5903820665273525,Low
PRV51396,0.655849,0.0,7.877193931819107,2.2972229729297524,Low,5,0.10038359668154595,7.634299765197731,Low
PRV51397,0.84793365,0.0,6.894473556427791,2.14758521411534,Low,4,0.10659245861217626,7.665371053996956,Low
PRV51398,0.61520445,0.0,14.403077842101904,3.9083716872596375,Low,10,0.11633582453755686,9.314257749113638,Low
PRV51399,96.89369,0.0,13.977800118927455,51.94129603803265,Medium,73,0.22427064534780317,47.45631885340866,Medium
PRV51401,92.4622,6.605310753340757,10.824999165017577,50.58867565463841,Medium,12,0.20127997094544692,44.26957770110335,Medium
PRV51403,38.349045,7.189895890346031,10.680088670270466,23.64201854005647,Low,14,0.2425886461942165,26.542837573074145,Low
PRV51404,0.51855075,0.0,7.995526640179544,2.2581570368416086,Low,7,0.15108638616791992,8.988985902719213,Low
PRV51405,1.5118703,0.0,8.249174689570001,2.81822880489601,Low,6,0.11770938622321647,8.47976054496188,Low
PRV51406,8.565996,0.0,12.835796422187078,7.491947190568743,Low,9,0.19902470603582356,13.962246128414588,Low
PRV51408,0.062480338,0.0,5.191451193029311,1.32910296721623,Low,0,-0.023601010675595058,3.574167087309478,Low
PRV51409,0.08155785,0.0,5.630058066604621,1.4482934404308814,Low,0,-0.07674215003607304,2.2653781000163047,Low
PRV51410,96.24719,4.474462537485876,22.221514497630665,54.79759045018538,Medium,65,0.12808244507441913,46.72096571216249,Medium
PRV51412,0.05971461,0.0,6.504720862164313,1.6560375213509337,Low,0,-0.08311104463088814,2.243942970769556,Low
PRV51414,0.14998412,1.693069822092057,10.708749286419629,3.175446837789237,Low,5,0.17660595666894796,10.245973962839571,Low
PRV51415,1.5735662,2.5015191839875595,9.454380200587945,3.7757579453183756,Low,12,0.1468524933728096,10.074612753227282,Low
PRV51416,0.16657391,0.0,7.902139913606231,2.058821934354202,Low,12,0.05716595615408071,6.523097747297197,Low
PRV51418,36.29244,0.0,12.382224218177686,21.24177530808446,Low,20,0.18539960344321327,23.525469502350724,Low
PRV51419,0.22851709,0.0,6.919001140607839,1.8440088278088582,Low,6,0.15425926656279476,8.755361475352165,Low
PRV51421,98.60106,1.0772873520816315,18.909363701552,54.29719224338888,Medium,89,0.20678810091562683,49.07695858337034,Medium
PRV51422,4.5606766,5.614075320725642,10.45154237310997,6.296742710812419,Low,5,0.16674151358090927,12.172446685976102,Low
PRV51423,0.45420262,0.0,12.503540646623234,3.352986472743417,Low,0,-0.055445771217388806,4.156598077859099,Low
PRV51424,0.45525274,0.0,7.4316331212114495,2.085534648706297,Low,7,0.1287348915817781,8.282572842392657,Low
PRV51425,0.59829473,0.38808733440579823,8.7741079460898,2.5896961876013163,Low,6,0.12184697042119141,8.428186537844987,Low
PRV51426,94.18522,2.8325823020955228,17.59224597524285,52.19881647485217,Medium,14,0.22418581927141457,46.05046821909969,Medium
PRV51427,6.3411756,1.472653524975542,9.288916315957438,5.860980238324675,Low,9,0.14160588064592472,11.316277649462208,Low
PRV51428,0.5029597,0.2031477519047789,8.514991630768645,2.4310147097888395,Low,8,0.16988113401934024,9.629227590966593,Low
PRV51429,0.027660877,0.0,6.014162586492939,1.5173710848794986,Low,0,-0.006212542591364778,4.16150791820392,Low
PRV51430,21.436216,4.908673990228203,10.799513485372705,14.645155046085286,Low,21,0.2116136269679969,19.6214511133145,Low
PRV51431,72.007706,0.7225059852014506,20.292246304097652,41.25754091656306,Medium,30,0.1929664444687592,38.00320228378721,Low
PRV51432,4.5508323,0.0,12.582832804655414,5.421124336951817,Low,7,0.2132928197632279,12.8327831552438,Low
PRV51433,98.60875,0.5831334899977049,22.52778994705909,55.082105554088415,Medium,168,0.1250311947795293,49.6052885352352,Medium
PRV51434,96.200356,8.1861336644757,13.268050312987615,53.46372375925841,Medium,27,0.23075891682112515,47.45710241983776,Medium
PRV51435,8.293828,0.0,10.849519146468122,6.8592937918965715,Low,7,0.14867132387266668,12.146510431795507,Low
PRV51436,36.39819,3.4551267823173144,11.441999841200857,21.923376428218408,Low,28,0.17577541748854097,23.965215394538202,Low
PRV51437,0.13155587,0.38554829080928477,5.014162586492939,1.415705654413237,Low,0,-0.0711274503316856,2.389663801548144,Low
PRV51438,0.10104221,14.193718197147287,8.353565599751818,5.687342054752654,Low,3,0.08567508960695047,9.568349868038307,Low
PRV51439,0.6103076,0.0,7.8943209978544395,2.2787340365996878,Low,4,0.06768280656366643,6.737797650696318,Low
PRV51440,11.3326645,2.9032298063577837,9.188613566961509,8.68929308820287,Low,15,0.19577151492666844,14.876233099158373,Low
PRV51441,0.21344228,0.0,8.838496174354109,2.316345184032806,Low,9,0.1074205550269649,7.939426169902813,Low
PRV51442,0.10151694,0.0,8.764162586492938,2.2417991164730595,Low,2,0.15398403256415272,8.91922138752377,Low
PRV51443,0.29560414,0.0,7.260749648352741,1.962989481871396,Low,8,0.12581939777824036,8.147255069506322,Low
PRV51444,1.0314105,4.918063912760045,9.589811482772944,4.142674076735116,Low,8,0.21960192342297657,12.130003159052503,Low
PRV51446,9.903938,0.0,18.170222070829055,9.49452466443578,Low,12,0.16717229952650514,14.610099496072312,Low
PRV51447,96.72014,9.641415094882193,11.419764879676892,53.62536426854212,Medium,18,0.2323881718739521,47.371324204707086,Medium
PRV51448,9.396296,7.398000398854015,12.158162030242071,9.587188381016698,Low,13,0.19388378391822758,15.401612659684865,Low
PRV51449,1.9605426,0.0,15.891687373183183,4.9531931231076545,Low,9,0.1616206881159432,11.205186176273793,Low
PRV51451,0.098168015,0.0,5.441451193029309,1.409446805997348,Low,1,0.032834903935171744,5.1357941590787,Low
PRV51453,0.103751056,1.5843283148321983,6.2625284418976,2.0135897171305905,Low,2,0.0738641067185637,6.660446630104375,Low
PRV51454,0.46704444,0.0,8.060401794959073,2.2486226701858056,Low,5,0.059414517783646925,6.526947917970673,Low
PRV51455,19.215088,0.0,11.948714619561231,12.594722600202807,Low,10,0.21654923916947488,18.020152412169864,Low
PRV51456,99.39718,0.0,24.96658882118855,55.94023653024831,Medium,113,0.2149551056468435,51.085348801887676,Medium
PRV51458,0.3056054,0.0,6.371628074298415,1.7457097243393742,Low,1,0.06423787127104519,6.1938913111897005,Low
PRV51459,99.68598,3.204862605397988,47.27247312001522,62.46232480659744,High,745,0.16153794627125773,71.21779989773681,High
PRV51460,24.409342,0.23123484552163942,9.545520814959788,14.648859821187251,Low,48,0.2310500581172683,20.85808354059199,Low
PRV51462,0.46109617,0.0,7.397475431749589,2.0799169417195933,Low,3,0.07095114371920996,6.657405834687209,Low
PRV51464,0.09499618,0.0,5.905312022017362,1.5238260938343708,Low,10,0.08943494034014066,6.940310903590106,Low
PRV51465,0.016472315,1.3217384048081313,9.65229886718577,2.7517454757063455,Low,1,0.08350214434438241,7.4028129101967615,Low
PRV51466,3.0721889,0.32830611839342416,9.375007069484031,3.9619227240781285,Low,10,0.1834222803128226,11.109313262179557,Low
PRV51467,1.4604166,0.0,10.924159706370308,3.4612482042949084,Low,7,0.23617610789813948,12.060379486123377,Low
PRV51468,1.4581044,0.5374239118326126,9.56994882948242,3.255895371341026,Low,24,0.16992878509482567,10.637422645843781,Low
PRV51469,0.64075786,0.0,7.7812871817728615,2.2657007248198173,Low,2,0.08974942992315738,7.253097224680834,Low
PRV51470,0.4429812,2.7587332550625825,8.169746092549879,2.9536104435687265,Low,7,0.15240688845355588,9.510398570402451,Low
PRV51471,99.468346,0.00900668719687434,25.334717946309652,56.07010397942156,Medium,163,0.20519970428855805,52.26296024585584,Medium
PRV51472,0.13918358,0.0,5.030685604068035,1.327263191454707,Low,0,-0.0078407129323389,3.985776644089585,Low
PRV51474,41.162167,0.8151160181247763,20.582128492369396,25.930394425353036,Low,42,0.17049278336536533,27.007569413205694,Low
PRV51475,2.1859968,0.0,10.640161176552674,3.7530386795675508,Low,14,0.13617321287079798,9.83261857232118,Low
PRV51476,0.11739687,1.878353769868808,11.541940364270717,3.413771967917558,Low,5,0.13668401196427737,9.366903346130806,Low
PRV51477,0.22484536,0.0,6.842258215219814,1.822987236149867,Low,3,0.10096243965069307,7.263808337331317,Low
PRV51478,0.073813416,0.0,9.377316811933119,2.3812359110151724,Low,1,0.002655681231972018,5.025393793313717,Low
PRV51479,2.6139061,0.0,10.034470144741293,3.815570608733236,Low,29,0.21326335014958753,12.298727510345989,Low
PRV51480,99.27464,2.304045258386434,26.77056350899351,56.905973664012954,Medium,171,0.18042088373985365,52.41366424699453,Medium
